TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,SaleType,EarnedRewardPoints
811,2025-03-15,1184,2043.0,401,1.0,1886.76,Payment,188676
812,2024-11-09,1142,2023.0,402,0.0,3464.82,Rewards,0
813,2024-10-20,1005,2051.0,403,0.0,112.81,Rewards,0
814,2024-07-28,1084,2077.0,404,1.0,174.23,Rewards,0
815,2024-11-01,1084,2057.0,403,0.0,396.39,Rewards,0
816,2025-03-30,1006,2019.0,404,1.0,2859.78,Payment,285978
817,2024-11-21,1002,2079.0,404,0.0,2382.86,Payment,238286
818,2025-02-26,1052,2035.0,403,3.0,3087.91,Payment,308791
819,2024-10-04,1032,2013.0,402,3.0,1610.78,Rewards,0
820,2024-10-11,1125,2073.0,401,2.0,1841.85,Payment,184185
821,2024-10-18,1076,2022.0,404,3.0,1826.12,Rewards,0
822,2024-08-16,1100,2005.0,402,1.0,1274.76,Rewards,0
823,2024-09-27,1178,2027.0,404,0.0,199.24,Payment,19924
824,2024-07-14,1083,2021.0,403,0.0,192.73,Rewards,0
825,2025-02-04,1097,2046.0,402,0.0,109.27,Rewards,0
826,2024-07-27,1118,2008.0,401,1.0,903.56,Rewards,0
827,2024-11-25,1041,2013.0,401,0.0,2258.82,Rewards,0
828,2024-07-04,1173,2091.0,403,0.0,2895.34,Rewards,0
829,2024-11-16,1066,2039.0,404,,0.0,Payment,0
830,2025-03-09,1063,2030.0,402,3.0,78.39,Rewards,0
831,2025-03-28,1016,2019.0,402,0.0,984.58,Rewards,0
832,2024-10-11,1048,2069.0,404,0.0,256.48,Payment,25648
833,2024-10-09,1089,2035.0,404,2.0,2160.41,Payment,216041
834,2024-06-29,1020,2063.0,401,1.0,234.75,Rewards,0
835,2024-10-09,1099,2098.0,402,2.0,1349.42,Rewards,0
836,2024-06-29,1032,2081.0,402,0.0,1251.88,Rewards,0
837,2025-04-25,1188,2031.0,401,,628.4,Rewards,0
838,2024-08-02,1034,2039.0,404,2.0,1928.92,Rewards,0
839,2025-03-15,1005,2036.0,401,2.0,451.34,Rewards,0
840,2024-06-23,1063,2089.0,402,3.0,407.91,Rewards,0
841,2025-01-04,1032,2035.0,401,1.0,1065.02,Rewards,0
842,2024-08-11,1052,2019.0,404,2.0,1388.91,Rewards,0
843,2024-11-11,1077,2091.0,402,3.0,4876.5,Payment,487650
844,2024-11-04,1032,2078.0,404,3.0,793.77,Payment,79377
845,2025-04-10,1076,2019.0,402,3.0,1774.52,Rewards,0
846,2024-12-18,1085,2091.0,402,1.0,0.0,Rewards,0
847,2025-04-12,1095,2053.0,404,2.0,650.23,Rewards,0
848,2025-05-28,1034,2015.0,404,1.0,900.78,Rewards,0
849,2024-09-13,1184,2046.0,403,3.0,112.99,Payment,11299
850,2024-09-07,1089,2086.0,401,1.0,938.17,Payment,93817
851,2025-01-29,1154,2084.0,402,,1306.57,Payment,130657
852,2025-05-03,1150,2010.0,402,1.0,543.1,Payment,54310
853,2024-10-01,1168,2075.0,403,0.0,1166.59,Payment,116659
854,2025-03-19,1068,2095.0,404,0.0,1641.96,Rewards,0
855,2024-06-01,1005,2083.0,403,1.0,413.48,Payment,41348
856,2024-07-26,1128,2057.0,402,0.0,1627.9,Payment,162790
857,2024-08-18,1104,2079.0,401,1.0,885.68,Rewards,0
858,2024-07-22,1034,2061.0,404,0.0,568.86,Payment,56886
859,2025-05-16,1010,2097.0,401,2.0,2629.54,Payment,262954
860,2024-10-14,1094,2043.0,403,2.0,787.95,Rewards,0
861,2024-06-25,1084,2000.0,404,3.0,1781.54,Rewards,0
862,2024-07-28,1135,2035.0,403,3.0,3471.03,Payment,347103
863,2024-06-01,1082,2054.0,401,2.0,1551.01,Payment,155101
864,2024-11-29,1020,2046.0,401,2.0,109.67,Payment,10967
865,2025-04-16,1183,2016.0,404,2.0,1992.79,Rewards,0
866,2025-05-28,1114,2061.0,402,1.0,1336.5,Payment,133650
867,2024-07-08,1183,2054.0,404,1.0,3496.7,Payment,349670
868,2025-05-15,1170,2097.0,404,2.0,4693.01,Rewards,0
869,2025-03-07,1164,2046.0,404,1.0,50.74,Payment,5074
870,2024-07-17,1151,2095.0,401,1.0,1910.43,Rewards,0
871,2024-12-21,1034,2024.0,404,2.0,1605.16,Payment,160516
872,2025-05-09,1071,2013.0,404,2.0,2749.25,Rewards,0
873,2024-11-21,1037,2089.0,401,2.0,1392.77,Rewards,0
874,2024-09-20,1146,2027.0,404,3.0,1629.91,Payment,162991
875,2024-08-03,1187,2028.0,401,1.0,1468.42,Payment,146842
876,2024-09-30,1040,2070.0,404,3.0,116.08,Payment,11608
877,2024-11-02,1072,2035.0,404,2.0,3111.73,Rewards,0
878,2025-03-22,1181,2029.0,402,3.0,30.28,Payment,3028
879,2024-08-30,1188,2046.0,401,1.0,147.58,Payment,14758
880,2025-01-28,1034,2091.0,402,0.0,3425.44,Payment,342544
881,2024-12-25,1160,2031.0,401,3.0,1391.57,Payment,139157
882,2025-05-16,1096,2085.0,401,3.0,1323.73,Payment,132373
883,2024-10-25,1066,2097.0,402,,3076.84,Rewards,0
884,2024-09-20,1151,2091.0,404,1.0,785.74,Payment,78574
885,2025-04-30,1047,2089.0,401,3.0,1682.43,Payment,168243
886,2024-12-12,1166,2035.0,401,1.0,0.0,Payment,0
887,2024-11-18,1010,2035.0,402,2.0,657.52,Rewards,0
888,2025-05-24,1093,2021.0,404,0.0,140.02,Rewards,0
889,2025-05-13,1075,2056.0,402,2.0,1972.74,Payment,197274
890,2024-10-19,1053,2084.0,401,1.0,1719.37,Payment,171937
891,2024-08-29,1071,2035.0,402,3.0,1647.35,Rewards,0
892,2024-10-31,1102,2032.0,404,1.0,187.59,Rewards,0
893,2025-02-21,1178,2091.0,403,1.0,1190.71,Rewards,0
894,2025-05-30,1006,2031.0,401,0.0,843.22,Rewards,0
895,2024-10-11,1089,2018.0,402,0.0,1939.11,Rewards,0
896,2024-10-29,1066,2041.0,404,2.0,4394.29,Payment,439429
897,2024-12-14,1012,2079.0,402,3.0,1074.07,Rewards,0
898,2024-06-05,1039,2018.0,404,2.0,1464.57,Payment,146457
899,2025-05-23,1063,2053.0,404,2.0,1029.35,Payment,102935
900,2024-09-21,1183,2029.0,403,0.0,66.91,Payment,6691
901,2024-10-05,1066,2035.0,401,0.0,1786.33,Payment,178633
902,2025-05-08,1002,2054.0,402,0.0,3273.29,Payment,327329
903,2025-05-01,1182,2068.0,403,0.0,1931.06,Rewards,0
904,2025-01-25,1134,2022.0,401,1.0,1907.34,Rewards,0
905,2024-11-11,1095,2043.0,402,0.0,992.09,Payment,99209
906,2024-09-16,1005,2041.0,401,3.0,526.51,Rewards,0
907,2024-11-22,1027,2023.0,404,0.0,1388.95,Payment,138895
908,2024-12-10,1105,2091.0,401,2.0,2279.11,Rewards,0
909,2024-09-30,1046,2034.0,401,3.0,739.79,Payment,73979
910,2024-11-15,1181,2035.0,403,,3847.66,Payment,384766
911,2025-04-26,1071,2085.0,403,3.0,1609.65,Payment,160965
912,2025-02-13,1195,2051.0,404,0.0,295.94,Rewards,0
913,2024-10-17,1071,2054.0,404,0.0,1802.6,Payment,180260
914,2024-11-29,1063,2093.0,402,0.0,1988.8,Rewards,0
915,2024-09-10,1050,2013.0,402,1.0,1095.33,Payment,109533
916,2024-06-17,1037,2078.0,402,0.0,1073.69,Payment,107369
917,2025-02-07,1056,2046.0,401,0.0,47.69,Payment,4769
918,2024-09-22,1107,2013.0,402,,3851.4,Rewards,0
919,2024-08-27,1155,2023.0,403,2.0,1001.88,Payment,100188
920,2025-01-23,1197,2042.0,403,2.0,1198.38,Rewards,0
921,2024-12-27,1020,2079.0,401,1.0,3208.26,Payment,320826
922,2024-06-18,1167,2024.0,404,0.0,1257.07,Rewards,0
923,2024-10-01,1194,2023.0,401,3.0,1636.36,Rewards,0
924,2025-04-18,1143,2046.0,404,0.0,19.48,Rewards,0
925,2024-11-09,1128,2021.0,403,1.0,1913.82,Rewards,0
926,2024-06-27,1048,2050.0,404,0.0,1513.92,Rewards,0
927,2024-11-01,1102,2026.0,402,,1204.62,Payment,120462
928,2024-06-04,1131,2090.0,403,1.0,573.6,Payment,57360
929,2024-07-20,1071,2023.0,403,2.0,731.84,Rewards,0
930,2025-05-24,1053,2000.0,403,2.0,1895.53,Rewards,0
931,2025-04-20,1034,2078.0,403,0.0,70.3,Rewards,0
932,2024-10-20,1071,2013.0,401,3.0,1658.05,Payment,165805
933,2025-01-03,1052,2028.0,403,3.0,501.86,Payment,50186
934,2025-02-18,1122,2023.0,404,1.0,2707.33,Rewards,0
935,2025-02-20,1005,2029.0,404,1.0,20.09,Rewards,0
936,2024-09-09,1103,2097.0,402,0.0,2200.44,Rewards,0
937,2024-06-09,1195,2005.0,402,0.0,1880.27,Rewards,0
938,2024-12-27,1002,2013.0,403,0.0,2661.91,Payment,266191
939,2024-12-18,1041,2046.0,402,2.0,27.23,Payment,2723
940,2025-03-29,1020,2079.0,402,,1520.04,Payment,152004
941,2024-11-01,1073,2079.0,401,0.0,4804.1,Rewards,0
942,2024-09-23,1089,2019.0,401,1.0,2006.8,Payment,200680
943,2024-08-15,1170,2079.0,403,0.0,2746.63,Payment,274663
944,2024-10-26,1182,2000.0,402,1.0,811.67,Rewards,0
945,2025-02-15,1122,2014.0,404,2.0,679.95,Payment,67995
946,2024-07-24,1090,2046.0,404,3.0,99.12,Rewards,0
947,2024-07-27,1062,2070.0,404,3.0,125.0,Payment,12500
948,2024-11-01,1107,2099.0,402,1.0,446.4,Payment,44640
949,2025-04-08,1121,2014.0,401,2.0,1740.21,Payment,174021
950,2025-03-28,1036,2070.0,404,1.0,29.29,Payment,2929
951,2025-05-18,1096,2089.0,404,0.0,193.85,Payment,19385
952,2025-04-04,1007,2023.0,401,0.0,4161.7,Rewards,0
953,2024-08-02,1116,2089.0,403,2.0,1307.45,Payment,130745
954,2024-06-07,1034,2004.0,402,0.0,876.06,Payment,87606
955,2025-05-14,1182,2073.0,403,3.0,580.06,Payment,58006
956,2024-07-09,1032,2051.0,401,1.0,1953.18,Rewards,0
957,2024-12-28,1032,2083.0,404,1.0,774.38,Payment,77438
958,2024-11-12,1026,2039.0,403,,2937.06,Payment,293706
959,2024-06-28,1193,2024.0,402,0.0,215.83,Payment,21583
960,2024-12-20,1032,2054.0,401,0.0,3882.56,Rewards,0
961,2025-05-17,1080,2092.0,403,0.0,1798.2,Rewards,0
962,2024-12-04,1198,2039.0,404,0.0,1181.92,Payment,118192
963,2024-11-23,1023,2029.0,402,1.0,32.55,Payment,3255
964,2025-05-19,1186,2066.0,403,1.0,752.62,Rewards,0
965,2025-04-11,1182,2049.0,402,0.0,1155.46,Rewards,0
966,2025-05-30,1034,2041.0,401,3.0,4703.25,Rewards,0
967,2024-08-07,1093,2009.0,402,3.0,76.26,Payment,7626
968,2024-09-13,1166,2015.0,404,,831.83,Rewards,0
969,2025-04-11,1033,2065.0,403,3.0,562.51,Payment,56251
970,2025-04-18,1158,2007.0,402,0.0,255.33,Payment,25533
971,2024-10-28,1018,2091.0,401,3.0,4550.57,Rewards,0
972,2024-11-23,1066,2050.0,404,2.0,717.73,Payment,71773
973,2024-12-27,1032,2091.0,401,3.0,1460.62,Payment,146062
974,2024-12-19,1198,2046.0,404,1.0,131.52,Payment,13152
975,2025-05-16,1069,2023.0,401,2.0,1842.52,Rewards,0
976,2025-02-12,1134,2041.0,402,0.0,2428.4,Rewards,0
977,2025-05-19,1050,2046.0,404,1.0,71.15,Payment,7115
978,2025-05-02,1002,2076.0,402,,1252.2,Rewards,0
979,2024-10-09,1187,2094.0,403,,1870.95,Rewards,0
980,2024-12-03,1172,2066.0,401,1.0,1295.89,Payment,129589
981,2024-12-21,1071,2069.0,402,1.0,1907.13,Payment,190713
982,2025-05-23,1003,2046.0,401,2.0,131.49,Rewards,0
983,2025-02-06,1116,2045.0,403,3.0,1541.91,Payment,154191
984,2024-07-18,1005,2070.0,402,3.0,102.34,Payment,10234
985,2025-01-29,1179,2012.0,401,0.0,82.03,Rewards,0
986,2025-05-09,1066,2064.0,401,3.0,1564.92,Payment,156492
987,2024-12-14,1032,2044.0,404,3.0,0.0,Rewards,0
988,2024-10-27,1020,2041.0,403,3.0,518.71,Rewards,0
989,2025-04-30,1034,2054.0,403,3.0,4880.71,Rewards,0
990,2024-08-19,1013,2073.0,404,3.0,388.75,Rewards,0
991,2025-04-28,1111,2023.0,401,3.0,3322.93,Rewards,0
992,2024-09-14,1082,2019.0,401,1.0,3684.09,Payment,368409
993,2025-05-03,1005,2023.0,404,2.0,3436.35,Payment,343635
994,2024-08-31,1071,2048.0,403,2.0,330.35,Payment,33035
995,2024-06-10,1026,2039.0,401,2.0,1312.82,Rewards,0
996,2024-07-04,1053,2062.0,401,3.0,198.81,Rewards,0
997,2025-02-01,1080,2057.0,402,0.0,1336.35,Payment,133635
998,2025-01-05,1030,2044.0,404,0.0,1496.31,Rewards,0
999,2025-05-06,1034,2066.0,402,2.0,473.07,Payment,47307
1000,2024-10-11,1116,2091.0,402,2.0,3433.66,Rewards,0
1001,2024-11-23,1111,2051.0,402,1.0,1780.26,Rewards,0
1002,2024-09-23,1149,2075.0,403,1.0,1001.27,Rewards,0
1003,2025-04-20,1191,2054.0,401,3.0,2088.12,Rewards,0
1004,2025-04-26,1115,2013.0,403,2.0,4447.63,Rewards,0
1005,2025-05-15,1101,2023.0,403,1.0,826.88,Payment,82688
1006,2025-01-17,1199,2009.0,403,2.0,89.45,Payment,8945
1007,2024-10-08,1066,2077.0,402,0.0,1446.72,Rewards,0
1008,2025-05-13,1171,2079.0,404,2.0,723.47,Payment,72347
1009,2024-12-01,1020,2015.0,404,2.0,511.02,Rewards,0
1010,2024-06-09,1034,2036.0,402,3.0,1090.26,Rewards,0
1011,2024-12-09,1004,2019.0,404,2.0,2056.21,Payment,205621
1012,2024-07-05,1126,2050.0,403,3.0,1300.14,Payment,130014
1013,2025-05-01,1158,2035.0,401,1.0,1952.87,Payment,195287
1014,2025-02-01,1043,2054.0,401,0.0,4032.25,Rewards,0
1015,2024-07-17,1019,2039.0,404,1.0,3125.54,Rewards,0
1016,2024-07-20,1037,2052.0,404,1.0,1339.47,Payment,133947
1017,2025-05-24,1187,2011.0,403,0.0,1679.31,Rewards,0
1018,2024-09-07,1052,2009.0,404,,40.26,Rewards,0
1019,2025-03-28,1066,2070.0,403,2.0,101.74,Rewards,0
1020,2025-04-07,1116,2054.0,404,1.0,1345.79,Payment,134579
1021,2024-09-21,1020,2073.0,401,0.0,519.1,Payment,51910
1022,2025-04-25,1034,2067.0,404,0.0,213.93,Payment,21393
1023,2024-11-14,1005,2006.0,404,0.0,795.92,Rewards,0
1024,2025-05-07,1071,2076.0,403,3.0,262.91,Rewards,0
1025,2024-06-22,1066,2013.0,401,1.0,954.64,Payment,95464
1026,2024-09-01,1183,2050.0,401,2.0,383.51,Rewards,0
1027,2024-08-23,1180,2093.0,401,3.0,1712.5,Payment,171250
1028,2025-02-01,1066,2054.0,404,0.0,2425.65,Rewards,0
1029,2024-06-09,1019,2013.0,403,0.0,1613.8,Payment,161380
1030,2024-07-16,1145,2037.0,402,1.0,1561.75,Payment,156175
1031,2024-07-12,1085,2094.0,403,2.0,544.4,Rewards,0
1032,2024-11-22,1077,2066.0,404,0.0,850.12,Payment,85012
1033,2024-08-30,1091,2031.0,404,0.0,1911.89,Payment,191189
1034,2025-01-09,1160,2057.0,402,2.0,812.5,Rewards,0
1035,2024-11-09,1079,2039.0,403,0.0,2547.62,Rewards,0
1036,2025-05-21,1073,2013.0,404,1.0,1176.02,Rewards,0
1037,2025-05-20,1170,2091.0,403,,2542.36,Payment,254236
1038,2024-08-29,1031,2041.0,401,0.0,1119.73,Rewards,0
1039,2025-04-19,1128,2098.0,402,2.0,1479.45,Payment,147945
1040,2024-11-14,1074,2091.0,403,3.0,4851.08,Payment,485108
1041,2024-07-12,1077,2022.0,404,2.0,321.39,Rewards,0
1042,2025-03-08,1106,2038.0,403,3.0,783.13,Payment,78313
1043,2025-04-18,1035,2088.0,403,2.0,883.95,Payment,88395
1044,2024-11-10,1007,2003.0,404,1.0,639.66,Rewards,0
1045,2024-09-07,1032,2072.0,403,,295.57,Rewards,0
1046,2025-01-24,1195,2058.0,401,2.0,1317.27,Rewards,0
1047,2024-10-12,1020,2088.0,403,0.0,1365.11,Payment,136511
1048,2025-02-24,1071,2071.0,404,1.0,656.24,Rewards,0
1049,2025-05-29,1032,2025.0,401,,1765.8,Payment,176580
1050,2024-12-07,1066,2064.0,404,0.0,993.25,Payment,99325
1051,2024-08-16,1020,2087.0,404,0.0,1290.58,Rewards,0
1052,2024-08-16,1168,2097.0,402,2.0,950.09,Payment,95009
1053,2024-12-24,1070,2089.0,401,3.0,602.67,Payment,60267
1054,2024-07-20,1148,2070.0,404,,144.79,Rewards,0
1055,2024-11-23,1070,2023.0,403,1.0,3678.01,Payment,367801
1056,2024-11-02,1116,2092.0,403,1.0,1537.08,Payment,153708
1057,2024-10-01,1165,2060.0,402,2.0,681.95,Rewards,0
1058,2025-05-16,1158,2008.0,401,,501.82,Payment,50182
1059,2025-01-21,1173,2097.0,402,1.0,4463.4,Rewards,0
1060,2025-02-19,1107,2007.0,403,0.0,779.93,Rewards,0
1061,2025-01-05,1116,2046.0,404,1.0,78.75,Payment,7875
1062,2025-01-28,1116,2067.0,402,0.0,1353.88,Payment,135388
1063,2024-08-23,1001,2052.0,401,3.0,454.58,Payment,45458
1064,2025-03-30,1091,2071.0,402,3.0,783.43,Payment,78343
1065,2024-06-30,1020,2091.0,402,,601.44,Payment,60144
1066,2025-03-28,1064,2045.0,401,1.0,195.82,Payment,19582
1067,2024-12-21,1156,2051.0,401,0.0,1877.01,Payment,187701
1068,2025-05-27,1008,2040.0,402,0.0,86.59,Rewards,0
1069,2025-02-21,1169,2007.0,402,0.0,187.99,Payment,18799
1070,2024-11-09,1020,2061.0,402,0.0,1018.36,Rewards,0
1071,2024-09-01,1122,2029.0,401,0.0,123.59,Rewards,0
1072,2024-12-11,1174,2002.0,404,,1406.11,Payment,140611
1073,2024-11-13,1035,2019.0,403,2.0,760.65,Payment,76065
1074,2024-09-04,1058,2096.0,401,0.0,537.35,Payment,53735
1075,2024-06-25,1032,2013.0,403,1.0,1083.72,Payment,108372
1076,2024-11-04,1168,2041.0,402,2.0,4364.42,Payment,436442
1077,2024-11-16,1093,2037.0,402,2.0,1105.77,Rewards,0
1078,2024-07-14,1105,2079.0,404,1.0,4286.41,Payment,428641
1079,2024-12-07,1141,2054.0,402,,2481.25,Payment,248125
1080,2025-03-07,1005,2004.0,403,3.0,1931.94,Payment,193194
1081,2024-06-26,1098,2048.0,404,1.0,409.63,Payment,40963
1082,2024-11-14,1020,2054.0,401,2.0,4583.52,Payment,458352
1083,2025-03-24,1193,2039.0,404,0.0,2989.82,Rewards,0
1084,2025-05-16,1073,2068.0,404,2.0,793.52,Payment,79352
1085,2025-02-27,1033,2035.0,403,1.0,1831.21,Rewards,0
1086,2024-12-20,1020,2084.0,403,0.0,1158.46,Rewards,0
1087,2024-10-08,1045,2002.0,404,,749.51,Rewards,0
1088,2025-01-09,1104,2019.0,403,2.0,2481.98,Rewards,0
1089,2024-09-14,1066,2016.0,402,1.0,1329.16,Payment,132916
1090,2024-09-04,1047,2056.0,403,,168.59,Rewards,0
1091,2025-02-13,1065,2054.0,401,2.0,2781.22,Payment,278122
1092,2024-07-18,1071,2040.0,404,,49.63,Rewards,0
1093,2024-06-11,1092,2046.0,403,2.0,32.44,Payment,3244
1094,2024-06-20,1151,2039.0,402,2.0,2204.78,Payment,220478
1095,2024-12-22,1038,2083.0,401,1.0,1995.74,Rewards,0
1096,2025-01-04,1137,2067.0,401,3.0,430.3,Payment,43030
1097,2024-12-20,1084,2054.0,402,0.0,2502.53,Rewards,0
1098,2025-05-17,1020,2064.0,401,3.0,925.49,Payment,92549
1099,2024-11-09,1032,2031.0,404,1.0,1601.92,Rewards,0
1100,2024-10-16,1005,2018.0,404,1.0,1758.99,Payment,175899
1101,2024-06-07,1020,2091.0,404,1.0,4252.36,Payment,425236
1102,2024-06-11,1066,2097.0,404,2.0,3636.18,Payment,363618
1103,2024-09-07,1086,2043.0,401,0.0,1845.41,Payment,184541
1104,2025-05-15,1161,2055.0,403,1.0,1461.23,Rewards,0
1105,2024-12-24,1130,2013.0,403,3.0,2473.64,Rewards,0
1106,2024-12-05,1197,2041.0,404,3.0,2228.3,Rewards,0
1107,2025-03-03,1010,2094.0,402,2.0,1250.18,Rewards,0
1108,2024-07-12,1030,2091.0,404,1.0,4629.62,Rewards,0
1109,2025-05-29,1059,2018.0,401,1.0,1809.96,Payment,180996
1110,2025-05-17,1049,2013.0,403,3.0,2844.02,Payment,284402
1111,2025-04-01,1028,2015.0,404,3.0,1735.78,Payment,173578
1112,2025-05-30,1029,2010.0,402,2.0,703.91,Payment,70391
1113,2024-11-20,1172,2090.0,403,0.0,1868.12,Rewards,0
1114,2025-03-18,1142,2080.0,401,0.0,1193.37,Rewards,0
1115,2025-04-17,1071,2023.0,404,3.0,1393.58,Rewards,0
1116,2025-04-18,1185,2000.0,404,,456.67,Rewards,0
1117,2024-08-13,1067,2080.0,402,3.0,1910.95,Rewards,0
1118,2025-04-18,1074,2062.0,404,3.0,476.91,Payment,47691
1119,2025-05-19,1195,2091.0,403,3.0,2591.31,Payment,259131
1120,2024-10-07,1005,2099.0,404,3.0,1390.08,Payment,139008
1121,2024-06-13,1055,2052.0,401,2.0,669.36,Rewards,0
1122,2024-11-02,1102,2013.0,403,1.0,4183.36,Payment,418336
1123,2024-10-04,1146,2068.0,402,0.0,1245.94,Payment,124594
1124,2024-10-11,1005,2002.0,404,2.0,1545.34,Payment,154534
1125,2024-12-15,1132,2097.0,402,3.0,1532.01,Payment,153201
1126,2025-03-21,1084,2070.0,402,0.0,115.72,Payment,11572
1127,2024-12-09,1124,2041.0,403,,3596.32,Payment,359632
1128,2024-06-15,1096,2016.0,403,0.0,1458.12,Rewards,0
1129,2025-03-06,1003,2069.0,402,3.0,1231.1,Payment,123110
1130,2024-10-05,1131,2038.0,403,0.0,1329.3,Payment,132930
1131,2024-11-25,1023,2079.0,403,1.0,4969.19,Payment,496919
1132,2025-02-19,1195,2013.0,404,0.0,1544.52,Rewards,0
1133,2024-10-26,1164,2029.0,401,1.0,141.89,Payment,14189
1134,2024-12-25,1005,2060.0,402,,853.12,Rewards,0
1135,2025-02-24,1009,2070.0,404,2.0,115.71,Payment,11571
1136,2025-03-18,1080,2030.0,403,3.0,1724.37,Payment,172437
1137,2025-05-30,1066,2009.0,404,0.0,114.74,Payment,11474
1138,2024-08-09,1029,2079.0,404,3.0,4433.97,Rewards,0
1139,2024-11-09,1066,2037.0,403,2.0,373.59,Rewards,0
1140,2024-09-27,1157,2047.0,403,1.0,1857.81,Rewards,0
1141,2025-02-15,1034,2091.0,401,1.0,801.72,Rewards,0
1142,2025-05-24,1048,2019.0,404,0.0,3175.05,Rewards,0
1143,2024-06-29,1057,2009.0,402,3.0,52.81,Payment,5281
1144,2025-01-02,1065,2082.0,402,,1474.78,Payment,147478
1145,2024-09-22,1026,2097.0,404,2.0,3817.69,Payment,381769
1146,2024-12-30,1053,2035.0,402,1.0,2639.59,Rewards,0
1147,2024-06-01,1034,2091.0,404,2.0,3920.03,Rewards,0
1148,2024-09-07,1198,2060.0,403,2.0,1772.41,Rewards,0
1149,2025-04-05,1162,2091.0,402,3.0,4050.34,Payment,405034
1150,2025-01-31,1111,2022.0,401,3.0,724.68,Payment,72468
1151,2024-11-11,1048,2022.0,401,2.0,60.95,Rewards,0
1152,2024-10-04,1089,2064.0,401,0.0,1301.26,Payment,130126
1153,2024-11-04,1180,2013.0,401,3.0,3345.08,Rewards,0
1154,2024-11-30,1165,2013.0,401,1.0,1296.08,Payment,129608
1155,2025-04-09,1066,2013.0,403,2.0,1373.82,Rewards,0
1156,2024-12-29,1089,2021.0,403,3.0,1352.06,Payment,135206
1157,2024-06-27,1116,2010.0,402,2.0,1393.0,Rewards,0
1158,2024-11-08,1000,2070.0,403,3.0,107.48,Payment,10748
1159,2024-12-19,1029,2023.0,401,0.0,4049.32,Payment,404932
1160,2024-08-29,1020,2031.0,403,1.0,1489.32,Payment,148932
1161,2024-10-04,1073,2023.0,403,1.0,1396.51,Rewards,0
1162,2025-05-24,1112,2091.0,403,2.0,2853.69,Rewards,0
1163,2025-03-31,1043,2039.0,404,1.0,2452.34,Payment,245234
1164,2025-01-12,1073,2097.0,403,1.0,2604.6,Rewards,0
1165,2024-06-14,1116,2059.0,403,3.0,1807.49,Rewards,0
1166,2024-10-09,1089,2001.0,402,2.0,1810.81,Payment,181081
1167,2024-08-17,1041,2023.0,401,3.0,3625.24,Rewards,0
1168,2025-02-21,1062,2054.0,403,3.0,4868.45,Payment,486845
1169,2025-04-18,1129,2079.0,403,3.0,1238.12,Rewards,0
1170,2024-08-09,1152,2067.0,402,1.0,699.64,Rewards,0
1171,2025-05-17,1079,2018.0,403,1.0,1334.29,Payment,133429
1172,2024-08-23,1020,2035.0,402,1.0,2999.07,Rewards,0
1173,2025-03-11,1116,2046.0,404,3.0,126.39,Payment,12639
1174,2025-02-09,1024,2040.0,402,2.0,124.77,Payment,12477
1175,2025-02-20,1100,2044.0,404,0.0,1236.62,Rewards,0
1176,2025-03-08,1087,2000.0,404,1.0,416.54,Payment,41654
1177,2024-08-26,1086,2023.0,404,2.0,4195.74,Rewards,0
1178,2024-06-15,1107,2079.0,401,0.0,3797.02,Payment,379702
1179,2025-01-17,1003,2023.0,404,0.0,4819.64,Rewards,0
1180,2024-11-05,1077,2094.0,401,3.0,1572.96,Rewards,0
1181,2025-02-12,1093,2023.0,404,3.0,860.04,Rewards,0
1182,2024-06-03,1181,2025.0,404,3.0,287.03,Rewards,0
1183,2024-11-30,1153,2032.0,404,2.0,95.88,Payment,9588
1184,2024-09-18,1106,2054.0,403,0.0,664.76,Rewards,0
1185,2025-02-23,1066,2016.0,402,3.0,723.5,Rewards,0
1186,2024-11-22,1187,2072.0,404,,124.66,Rewards,0
1187,2024-12-28,1025,2092.0,401,2.0,93.65,Payment,9365
1188,2025-05-15,1167,2010.0,404,1.0,1990.09,Rewards,0
1189,2024-12-30,1062,2006.0,403,1.0,902.04,Rewards,0
1190,2025-02-28,1070,2005.0,404,2.0,844.01,Rewards,0
1191,2024-06-08,1033,2091.0,403,1.0,1960.74,Payment,196074
1192,2024-06-28,1182,2058.0,404,2.0,977.43,Payment,97743
1193,2024-12-16,1081,2046.0,402,3.0,107.68,,10768
1194,2025-01-25,1008,2073.0,401,2.0,1508.62,Payment,150862
1195,2024-12-10,1192,2046.0,401,1.0,89.08,Rewards,0
1196,2024-11-09,1192,2071.0,404,3.0,306.81,Payment,30681
1197,2024-12-28,1024,2027.0,401,1.0,1545.41,Rewards,0
1198,2025-05-27,1140,2096.0,402,2.0,758.19,Payment,75819
1199,2024-07-15,1162,2040.0,404,3.0,74.95,Payment,7495
1200,2025-03-30,1045,2000.0,403,1.0,241.73,Payment,24173
1201,2024-12-21,1107,2081.0,401,1.0,1031.55,Payment,103155
1202,2024-07-05,1104,2041.0,402,3.0,4783.31,Payment,478331
1203,2024-06-10,1167,2065.0,402,1.0,1459.97,Payment,145997
1204,2024-09-07,1182,2041.0,402,0.0,2575.31,Rewards,0
1205,2024-09-09,1061,2059.0,401,2.0,1822.31,Rewards,0
1206,2024-09-09,1017,2013.0,404,3.0,816.65,Payment,81665
1207,2024-11-09,1183,2091.0,401,0.0,2292.79,Rewards,0
1208,2025-03-29,1093,2065.0,404,0.0,1701.79,Rewards,0
1209,2025-03-04,1028,2046.0,404,1.0,121.38,Rewards,0
